"equation","method","term","estimate","standard_error","statistic","p_value","N"
"supply","OLS_HC3","(Intercept)",1.78890763159354,0.538212450597427,3.32379459005048,0.00100005753988726,300
"supply","OLS_HC3","log_price",-0.0871577823516201,0.0829240495362458,-1.05105554828848,0.294093301824933,300
"supply","OLS_HC3","log_permit",1.04573806827574,0.0234877893285012,44.5226263591692,5.98185737836199e-133,300
"supply","OLS_HC3","months_supply",0.0160086917052609,0.00520987214531891,3.07276095434411,0.00231895766115326,300
"supply","OLS_HC3","log_construction_cost",-0.34033121266348,0.0923449020655971,-3.6854358502836,0.000271617536656916,300
